time_stamp,humidity,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
1681084800,37.835,2513.751,29.351,4998.151
1680652800,42.332,2504.446,10.461,4998.431
1679616000,44.143,2503.533,9.254,4997.812
1654905600,28.069,3.7725,4.755,2.79
1679788800,37.951,2504.448,10.359,4998.537
1669161600,48.394,74.413,76.615,72.211
1666051200,50.175,27.567,32.001,23.133
1670198400,56.854,35.623,39.499,31.747
1662768000,30.699,15.832,14.458,17.206
1676160000,47.207,2510.5005,22.673,4998.328
1657497600,26.501,14.8495,22.351,7.348
1682035200,36.188,2511.3605,25.389,4997.332
1670889600,56.851,40.0405,46.267,33.814
1661385600,37.205,11.259,11.938,10.58
1654819200,26.761,2.349,3.154,1.544
1679270400,58.917,2506.8455,15.374,4998.317
1665705600,48.019,15.734,18.701,12.767
1681257600,40.392,2503.979,9.58,4998.378
1677369600,63.861,2505.415,12.429,4998.401
1681948800,36.607,2509.4725,20.559,4998.386
1673568000,52.773,2511.5325,24.76,4998.305
1663286400,43.568,19.3975,20.276,18.519
1663372800,40.134,12.5,12.476,12.524
1656892800,40.164,5.3535,7.879,2.828
1670976000,57.047,67.777,64.809,70.745
1672185600,65.29,30.5,30.613,30.387
1674259200,55.765,2566.5215,38.605,5094.438
1675555200,60.669,2512.513,26.77,4998.256
1655337600,26.096,7.062,9.219,4.905
1669334400,48.793,119.055,119.941,118.169
1674086400,64.351,2512.434,26.225,4998.643
1682208000,40.448,2505.2035,12.22,4998.187
1668816000,37.023,26.0795,27.237,24.922
1656633600,36.028,6.919,9.424,4.414
1671321600,65.172,159.8595,137.59,182.129
1677542400,65.476,2502.7035,6.797,4998.61
1676505600,38.315,2518.531,29.683,5007.379
1677974400,52.429,2505.3035,12.185,4998.422
1672704000,70.504,25.527,15.552,35.502
1677196800,57.582,2501.769,3.434,5000.104
1678147200,54.698,2505.0865,11.775,4998.398
1684281600,34.639,2485.6085,7.611,4963.606
1664236800,39.16,12.346,11.79,12.902
1659657600,33.21,10.1745,11.498,8.851
1655596800,33.999,9.3195,13.893,4.746
1658880000,36.985,4.464,7.122,1.806
1671753600,60.956,77.021,78.537,75.505
1679702400,39.179,2505.819,13.074,4998.564
1672099200,74.286,42.932,46.847,39.017
1670112000,63.881,18.605,16.904,20.306
1683676800,45.088,2523.737,49.01,4998.464
1658707200,35.914,8.5565,10.021,7.092
1679961600,43.197,2514.5575,30.565,4998.55
1654732800,32.301,5.9715,7.603,4.34
1669852800,56.645,39.0075,41.153,36.862
1655424000,35.433,5.035,7,3.07
1665187200,37.976,10.1345,9.677,10.592
1661990400,28.957,13.804,16.097,11.511
1666742400,43.138,17.248,17.976,16.52
1656460800,24.221,8.316,12.828,3.804
1672444800,79.779,19.6705,22.252,17.089
1660867200,30.667,15.266,16.474,14.058
1675987200,55.263,2547.849,97.222,4998.476
1672617600,55.871,23.461,14.595,32.327
1670457600,59.829,53.662,54.884,52.44
1684627200,43.271,2515.4335,39.045,4991.822
1664409600,43.338,5.707,3.516,7.898
1666310400,41.568,25.626,26.28,24.972
1671840000,61.948,95.6865,98.372,93.001
1658966400,34.776,7.9225,12.926,2.919
1674518400,50.375,2541.5165,53.537,5029.496
